tick,time
959,1.6775
960,2.8108
961,0.0368
962,1.8179
963,0.0442
964,0.4296
965,0.0392
966,6.7089
967,4.7182
968,2.4039
969,3.0195
970,1.9434
971,0.6779
972,0.0391
973,0.0647
974,0.0974
975,3.4066
976,0.4815
977,0.4502
978,1.5895
979,1.6801
980,1.8817
981,3.9617
982,4.0988
983,0.0387
984,0.4132
985,0.4089
986,1.4029
987,0.0482
988,0.9321
989,0.0481
990,0.7672
991,0.1141
992,0.0314
993,1.68
994,0.0924
995,0.0395
996,0.048
997,0.0415
998,0.0318
999,0.0333
1000,7.8479
1001,0.034
1002,1.0157
1003,0.038
1004,0.4994
1005,5.5537
1006,0.5745
1007,0.8327
1008,0.1267
1009,1.0812
1010,0.2438
1011,0.1195
1012,0.4539
1013,2.5569
1014,1.1397
1015,3.3688
1016,5.9779
1017,0.9927
1018,4.2565
1019,0.0306
1020,2.0054
1021,0.0318
1022,1.1507
1023,0.042
1024,4.2316
1025,0.0366
1026,0.5229
1027,0.0425
1028,0.126
1029,4.8378
1030,0.0324
1031,0.2813
1032,0.9493
1033,0.2095
1034,0.0889
1035,2.4435
1036,4.2026
1037,0.6427
1038,4.8996
1039,5.8483
1040,0.9198
1041,0.5291
1042,4.699
1043,0.0388
1044,0.0033
1045,2.6666
1046,4.7339
1047,0.0414
1048,2.5118
1049,5.0196
1050,0.571
1051,0.8764
1052,4.3121
1053,4.5947
1054,4.619
1055,0.0466
1056,5.6641
1057,0.9933
1058,2.2934
1059,0.6844
1060,9.1613
1061,6.5107
1062,0.0427
1063,1.4513
1064,3.0784
1065,0.0444
1066,0.5012
1067,5.386
1068,0.1338
1069,0.0505
1070,0.0396
1071,3.324
1072,0.0412
1073,0.0649
1074,0.1033
1075,0.0479
1076,0.0567
1077,0.0485
1078,0.2315
1079,0.0375
1080,0.0545
1081,0.0379
1082,0.0428
1083,0.0439
1084,5.4393
1085,2.9998
1086,1.2934
1087,0.0405
1088,6.046
1089,0.0487
1090,7.4836
1091,0.1255
1092,0.0387
1093,2.4929
1094,5.0941
1095,0.0438
1096,0.9852
1097,2.1703
1098,5.7103
1099,1.042
1100,2.2921
1101,1.541
1102,5.3885
1103,0.0509
1104,2.3542
1105,1.6417
1106,0.6384
1107,0.2462
1108,0.9488
1109,0.0439
1110,1.2135
1111,1.2163
1112,0.2969
1113,0.0592
1114,0.5841
1115,0.0459
1116,0.2565
1117,5.2285
1118,0.0365
1119,0.7696
1120,2.6077
1121,0.0355
1122,6.8648
1123,1.3455
1124,0
1125,0.0392
1126,0.9827
1127,1.8844
1128,0.1227
1129,0.0478
1130,0.0411
1131,0.1259
1132,4.7052
1133,0.0578
1134,0.0962
1135,0.0436
1136,1.2121
1137,1.356
1138,0.03
1139,0.035
1140,0.0484
1141,0.0271
1142,0.2526
1143,0.6785
1144,5.0422
1145,3.7408
1146,0.7805
1147,7.003
1148,0.5554
1149,0.0446
1150,0.0347
1151,6.0898
1152,0.0433
1153,1.6351
1154,1.4308
1155,0.0419
1156,0.0508
1157,4.4308
1158,4.6787
1159,0.8378
1160,1.6876
1161,0.6474
1162,0.0386
1163,0.9717
1164,0.3293
1165,0.036
1166,0.0557
1167,0.1043
1168,0.1278
1169,0.0431
1170,1.8957
1171,0.1177
1172,0.032
1173,1.632
1174,1.7841
1175,0.0494
1176,0.224
1177,0.0465
1178,0.035
1179,0.446
1180,1.7398
1181,0.0298
1182,0.0431
1183,1.4146
1184,1.3343
1185,0.038
1186,0.8049
1187,1.617
1188,8.3788
1189,3.1942
1190,0.037
1191,0.1168
1192,1.9159
1193,0.0604
1194,0.1035
1195,8.6047
1196,2.7386
1197,0.0511
1198,2.3423
1199,3.6182
1200,0.0551
1201,2.3165
1202,4.7806
1203,0.0319
1204,3.1425
1205,2.9043
1206,0.0605
1207,0.045
1208,0.1295
1209,1.9628
1210,0.0357
1211,2.5158
1212,0.9866
1213,0.0622
1214,0.097
1215,0.0423
1216,0.0531
1217,0.0453
1218,0.0359
1219,0.0586
1220,1.2906
1221,1.1814
1222,0.5315
1223,1.5401
1224,0.9956
1225,4.1283
1226,0.0707
1227,1.1688
1228,0.6849
1229,0.6777
1230,0.0343
1231,0.1157
1232,0.0353
1233,1.4932
1234,0.0927
1235,4.3505
1236,0.0535
1237,0.0464
1238,0.037
1239,0.0381
1240,2.3452
1241,0.0306
1242,0.6263
1243,0.037
1244,0
1245,7.5474
1246,0.0575
1247,0.043
1248,0.6986
1249,2.9593
1250,3.7095
1251,7.0815
1252,0.0345
1253,0.059
1254,0.0944
1255,2.3697
1256,3.9085
1257,0.818
1258,0.0326
1259,0.1746
1260,0.0483
1261,0.8771
1262,1.8807
1263,9.3448
1264,0
1265,0.387
1266,0.0565
1267,1.5776
1268,0.1412
1269,0.0414
1270,0.5159
1271,0.1156
1272,1.4081
1273,4.537
1274,0.5188
1275,0.0439
1276,0.0515
1277,0.2313
1278,1.6039
1279,1.7143
1280,2.4978
1281,0.0302
1282,0.0367
1283,1.7099
1284,1.6224
1285,2.6597
1286,1.9411
1287,2.5987
1288,2.1172
1289,0.8196
1290,3.2035
1291,0.5436
1292,0.0369
1293,0.0618
1294,2.0145
1295,0.2951
1296,0.0502
1297,0.0436
1298,7.3253
1299,0.0343
1300,2.9689
1301,4.6288
1302,0.0405
1303,0.0359
1304,0.0035
1305,0.0859
1306,0.2844
1307,0.0445
1308,1.755
1309,3.048
1310,4.1663
1311,4.856
1312,0.5083
1313,5.2
1314,1.4591
1315,0.0465
1316,0.051
1317,5.8691
1318,0.0362
1319,0.029
1320,0.0504
1321,0.036
1322,6.2854
1323,0.1512
1324,3.6616
1325,0.1971
1326,1.0566
1327,0.0463
1328,7.4673
1329,0.046
1330,1.2428
1331,0.1233
1332,0.0361
1333,5.6217
1334,0.0891
1335,8.298
1336,0.0565
1337,0.5123
1338,2.7723
1339,1.4723
1340,6.0875
1341,0.041
1342,0.1319
1343,0.04
1344,3.3953
1345,0.3619
1346,0.0617
1347,0.0459
1348,0.1331
1349,1.3735
1350,5.3805
1351,1.6556
1352,0.0371
1353,0.0555
1354,0.3144
1355,1.2568
1356,0.0486
1357,0.0397
1358,6.2948
1359,5.1684
1360,0.0846
1361,0.0328
1362,0.5707
1363,0.0396
1364,0.0033
1365,0.0392
1366,0.0557
1367,0.0455
1368,0.124
1369,1.3248
1370,0.4583
1371,0.1178
1372,0.0334
1373,6.2971
1374,0.1238
1375,1.3621
1376,0.2307
1377,0.0434
1378,2.0012
1379,3.0809
1380,0.0495
1381,0.0298
1382,1.4088
1383,0.0388
1384,1.1195
1385,0.0355
1386,0.0634
1387,0.0471
1388,0.5069
1389,1.7167
1390,0.0359
1391,0.1187
1392,1.775
1393,0.0568
1394,0.2658
1395,4.8715
1396,4.5399
1397,0.9735
1398,0.5012
1399,3.1689
1400,1.8747
1401,2.8332
1402,4.3817
1403,0.4021
1404,0.0076
1405,0.1037
1406,0.0603
1407,1.5677
1408,5.0407
1409,1.3815
1410,0.8251
1411,1.1204
1412,1.6611
1413,1.6813
1414,1.4078
1415,2.5639
1416,4.4734
1417,1.1763
1418,8.3969
1419,0.0352
1420,0.05
1421,3.4147
1422,0.0409
1423,2.1683
1424,10.6671
1425,2.2563
1426,0.0678
1427,2.5438
1428,0.2469
1429,1.1914
1430,3.2111
1431,1.2913
1432,0.0403
1433,0.0623
1434,0.0986
1435,0.0477
1436,0.2622
1437,1.6858
1438,0.2982
1439,0.0391
1440,1.7707
1441,0.0397
1442,0.0482
1443,5.1844
1444,0.0117
1445,0.0441
1446,3.6687
1447,0.0696
1448,0.1485
1449,0.661
1450,3.5532
1451,4.8945
1452,0.0412
1453,3.1985
1454,4.8013
1455,0.793
1456,0.2644
1457,4.1199
1458,2.5535
1459,0.0491
1460,0.0574
1461,0.6186
1462,5.0472
1463,0.0454
1464,0.0098
1465,1.1181
1466,0.3309
1467,0.0469
1468,9.1073
1469,0.1991
1470,0.0381
1471,0.1241
1472,0.0596
1473,2.1289
1474,0.0997
1475,2.5615
1476,1.632
1477,0.5622
1478,0.2717
1479,3.2248
1480,0.0532
1481,0.0355
1482,10.3797
1483,1.9785
1484,0.0074
1485,0.0433
1486,0.0631
1487,0.0474
1488,1.6959
1489,0.0421
1490,1.037
1491,0.1125
1492,0.0376
1493,0.565
1494,3.5622
1495,5.2908
1496,0.4541
1497,3.7548
1498,7.0911
1499,0.037
1500,0.0532
1501,5.1882
1502,0.265
1503,0.0402
1504,1.2709
1505,0.038
1506,0.0611
1507,0.1105
1508,4.2499
1509,0.0496
1510,1.4015
1511,4.4614
1512,0.0377
1513,0.623
1514,0.0932
1515,5.8709
1516,4.3839
1517,0.0455
1518,2.1401
1519,0.0371
1520,0.0524
1521,0.0379
1522,0.0333
1523,3.1612
1524,0.8703
1525,1.9149
1526,2.0656
1527,0.0335
1528,0.8754
1529,0.0443
1530,0.4098
1531,0.3746
1532,1.8534
1533,4.1861
1534,0.0969
1535,0.0506
1536,4.3839
1537,0.0468
1538,3.0495
1539,3.961
1540,2.0165
1541,0.0394
1542,4.7304
1543,0.0493
1544,3.6575
1545,0.0414
1546,0.0603
1547,3.8206
1548,0.1409
1549,4.1634
1550,0.0309
1551,0.3866
1552,0.036
1553,0.0572
1554,2.2117
1555,3.4004
1556,1.1357
1557,0.0433
1558,1.8466
1559,0.0379
1560,5.0218
1561,0.0354
1562,9.6936
1563,0.7767
1564,0.0058
1565,2.0638
1566,0.0646
1567,0.0481
1568,9.5888
1569,0.533
1570,1.9785
1571,0.6774
1572,5.2413
1573,0.0767
1574,1.2066
1575,0.047
1576,0.0518
1577,0.0496
1578,0.8493
1579,1.9294
1580,0.0519
1581,1.1183
1582,0.0402
1583,0.2285
1584,1.1178
1585,0.039
1586,3.7515
1587,5.7301
1588,0.3826
1589,0.4396
1590,0.7157
1591,0.1181
1592,0.4516
1593,1.4908
1594,1.0915
1595,3.0658
1596,0.0522
1597,0.2297
1598,3.685
1599,2.1197
1600,0.9305
1601,0.0326
1602,0.0432
1603,0.045
1604,1.7622
1605,0.0382
1606,1.6678
1607,0.0464
1608,0.5091
1609,0.043
1610,0.0359
1611,1.0232
1612,0.0323
1613,0.0551
1614,0.0972
1615,0.0416
1616,1.3475
1617,6.8259
1618,0.0332
1619,0.0306
1620,0.0488
1621,0.031
1622,0.8097
1623,0.0378
1624,0.5294
1625,0.8089
1626,3.6457
1627,0.0434
1628,6.597
1629,0.5487
1630,0.2569
1631,0.1178
1632,0.0345
1633,0.0595
1634,0.1017
1635,1.7994
1636,0.0488
1637,0.0454
1638,0.0352
1639,5.758
1640,0.0496
1641,0.0341
1642,0.9017
1643,0.6544
1644,0
1645,0.0365
1646,0.0594
1647,0.0439
1648,0.1241
1649,0.701
1650,0.2351
1651,0.113
1652,0.0387
1653,1.5233
1654,0.9972
1655,0.0392
1656,0.0546
1657,0.0402
1658,0.0265
1659,0.0317
1660,1.5232
1661,0.0299
1662,0.0384
1663,0.4082
1664,0.8731
1665,0.8708
1666,0.0555
1667,0.0428
1668,0.1261
1669,0.0383
1670,0.0318
1671,0.1156
1672,0.0335
1673,1.6135
1674,2.3566
1675,1.1473
1676,0.0481
1677,0.0442
1678,0.0294
1679,0.0321
1680,0.0476
1681,1.671
1682,0.0382
1683,0.0187
1684,0
1685,0.0347
1686,0.0538
1687,0.0403
1688,1.2534
1689,1.2872
1690,3.5689
1691,0.1156
1692,0.031
1693,2.193
1694,4.0848
1695,0.0383
1696,5.8992
1697,0.3983
1698,0.0329
1699,0.9327
1700,1.002
1701,6.396
1702,0.0358
1703,0.4936
1704,0.4546
1705,0.0311
1706,6.6292
1707,2.1934
1708,0.1214
1709,3.5625
1710,0.6517
1711,2.4911
1712,0.0351
1713,0.0485
1714,0.0942
1715,0.041
1716,0.3465
1717,0.0441
1718,0.0326
1719,0.0245
1720,1.2855
1721,3.5994
1722,0.0386
1723,0.0319
1724,2.7502
1725,0.0398
1726,0.0552
1727,0.0415
1728,0.1189
1729,0.0401
1730,3.3971
1731,2.7514
1732,0.0337
1733,8.9693
1734,0.0913
1735,2.1704
1736,0.958
1737,0.484
1738,0.0311
1739,0.5166
1740,0.2621
1741,0.1131
1742,3.7111
1743,2.6609
1744,0.6866
1745,0.0364
1746,1.0114
1747,0.64
1748,1.2116
1749,4.6595
1750,0.3378
1751,1.9597
1752,1.1188
1753,3.4611
1754,0.8809
1755,0.0419
1756,3.4635
1757,0.0421
1758,0.8412
1759,4.079
1760,0.0484
1761,5.1519
1762,0.0455
1763,0.0403
1764,0.7174
1765,0.037
1766,0.0588
1767,2.3101
1768,8.7954
1769,0.0442
1770,3.2759
1771,1.0588
1772,3.2031
1773,1.153
1774,0.9586
1775,0.4274
1776,2.8937
1777,0.0451
1778,0.6244
1779,1.3238
1780,0.4353
1781,0.0368
1782,1.1907
1783,0.0402
1784,0.0031
1785,0.3407
1786,0.2881
1787,0.6978
1788,0.1305
1789,0.0442
1790,0.0383
1791,3.6335
1792,0.0359
1793,0.8035
1794,0.9638
1795,0.0428
1796,0.4371
1797,0.8964
1798,4.1032
1799,0.0332
1800,0.98
1801,0.0295
1802,1.6425
1803,0.2026
1804,2.1242
1805,0.7757
1806,0.0555
1807,0.042
1808,0.1245
1809,0.0359
1810,0.037
1811,0.1212
1812,0.3619
1813,1.9113
1814,5.6625
1815,0.7796
1816,0.0505
1817,1.3217
1818,0.0356
1819,0.0337
1820,0.0506
1821,0.0336
1822,0.0371
1823,1.3999
1824,0.0059
1825,1.5942
1826,0.0548
1827,0.832
1828,0.1215
1829,0.639
1830,0.6692
1831,1.2007
1832,1.815
1833,1.74
1834,0.8774
1835,0.0411
1836,1.7848
1837,0.7999
1838,0.0338
1839,14.4814
1840,0.7358
1841,0.0366
1842,0.5932
1843,0.0397
1844,4.0194
1845,2.1745
1846,1.2634
1847,0.0468
1848,7.5992
1849,0.0479
1850,0.7612
1851,4.045
1852,0.0391
1853,0.0697
1854,0.0925
1855,1.7279
1856,1.2009
1857,1.0949
1858,1.496
1859,4.459
1860,0.6052
1861,0.0393
1862,0.0488
1863,0.0457
1864,2.3999
1865,0.0392
1866,0.0655
1867,0.05
1868,0.1347
1869,0.0436
1870,0.7787
1871,0.9754
1872,0.0355
1873,0.0572
1874,0.0968
1875,0.0438
1876,0.0518
1877,4.434
1878,0.0364
1879,0.6335
1880,0.7791
1881,1.7321
1882,0.0403
1883,0.4992
1884,0.0036
1885,2.9388
1886,1.1118
1887,0.672
1888,0.668
1889,0.0433
1890,0.0364
1891,0.1149
1892,2.2344
1893,0.2056
1894,5.248
1895,0.6258
1896,3.3053
1897,0.0412
1898,3.1292
1899,0.0327
1900,0.4719
1901,4.5935
1902,0.4279
